,,,,,,
DISTRITOS - CONCELHOS - FREGUESIAS - LUGARES - ORAGOS ,,,,,,
Produzido por Genealogiafb.blogspot.pt,,,,,,
,,,,,,
Distrito,Concelho,Freguesia,Lugares (Census 2011),Orago da Freguesia,Notas sobre a Freguesia,
Viseu,São Pedro do Sul,Santa Cruz da Trapa,Dianteiro,São Mamede,,
Viseu,São Pedro do Sul,Santa Cruz da Trapa,Eiras,São Mamede,,
Viseu,São Pedro do Sul,Santa Cruz da Trapa,Landeira,São Mamede,,
Viseu,São Pedro do Sul,Santa Cruz da Trapa,Lourosa da Trapa,São Mamede,,
Viseu,São Pedro do Sul,Santa Cruz da Trapa,Ribeira de Lourosa,São Mamede,,
Viseu,São Pedro do Sul,Santa Cruz da Trapa,Sobrosa,São Mamede,,
Viseu,São Pedro do Sul,Santa Cruz da Trapa,Trapa,São Mamede,,
Viseu,São Pedro do Sul,Santa Cruz da Trapa,Vendas,São Mamede,,
Viseu,São Pedro do Sul,Santa Cruz da Trapa,Vila Nova,São Mamede,,
Viseu,São Pedro do Sul,São Cristóvão de Lafões,Chousas,São Cristóvão,,
Viseu,São Pedro do Sul,São Cristóvão de Lafões,Gralheira,São Cristóvão,,
Viseu,São Pedro do Sul,São Cristóvão de Lafões,Paredes,São Cristóvão,,
Viseu,São Pedro do Sul,São Cristóvão de Lafões,Vilarinho,São Cristóvão,,
Viseu,São Pedro do Sul,São Félix,Aido de Cima,São Félix,,
Viseu,São Pedro do Sul,São Félix,Alvarinho,São Félix,,
Viseu,São Pedro do Sul,São Félix,Casal,São Félix,,
Viseu,São Pedro do Sul,São Félix,Casal de Matos,São Félix,,
Viseu,São Pedro do Sul,São Félix,Eirô,São Félix,,
Viseu,São Pedro do Sul,São Félix,Entroncamento,São Félix,,
Viseu,São Pedro do Sul,São Félix,Mondelos,São Félix,,
Viseu,São Pedro do Sul,São Félix,Nespereira,São Félix,,
Viseu,São Pedro do Sul,São Félix,Sacados,São Félix,,
Viseu,São Pedro do Sul,São Félix,Vila Nova,São Félix,,
Viseu,São Pedro do Sul,São Martinho das Moitas,Ameixiosa,São Martinho,,
Viseu,São Pedro do Sul,São Martinho das Moitas,Covelinhas,São Martinho,,
Viseu,São Pedro do Sul,São Martinho das Moitas,Lageosa,São Martinho,,
Viseu,São Pedro do Sul,São Martinho das Moitas,Nodar,São Martinho,,
Viseu,São Pedro do Sul,São Martinho das Moitas,Posmil,São Martinho,,
Viseu,São Pedro do Sul,São Martinho das Moitas,Rompecilha,São Martinho,,
Viseu,São Pedro do Sul,São Martinho das Moitas,Sá,São Martinho,,
Viseu,São Pedro do Sul,São Martinho das Moitas,Santo Estêvão,São Martinho,,
Viseu,São Pedro do Sul,São Martinho das Moitas,Sequeiros,São Martinho,,
Viseu,São Pedro do Sul,São Martinho das Moitas,Sete Fontes,São Martinho,,
Viseu,São Pedro do Sul,São Martinho das Moitas,Souto,São Martinho,,
Viseu,São Pedro do Sul,São Pedro do Sul,Arcozelo,São Pedro,,
Viseu,São Pedro do Sul,São Pedro do Sul,Bandulha,São Pedro,,
Viseu,São Pedro do Sul,São Pedro do Sul,Cabria,São Pedro,,
Viseu,São Pedro do Sul,São Pedro do Sul,Casal de Matos,São Pedro,,
Viseu,São Pedro do Sul,São Pedro do Sul,Cotães,São Pedro,,
Viseu,São Pedro do Sul,São Pedro do Sul,Entroncamento,São Pedro,,
Viseu,São Pedro do Sul,São Pedro do Sul,Galifães,São Pedro,,
Viseu,São Pedro do Sul,São Pedro do Sul,Massarocas,São Pedro,,
Viseu,São Pedro do Sul,São Pedro do Sul,Mondelos,São Pedro,,
Viseu,São Pedro do Sul,São Pedro do Sul,Negrelos,São Pedro,,
Viseu,São Pedro do Sul,São Pedro do Sul,Outeiro da Comenda,São Pedro,,
Viseu,São Pedro do Sul,São Pedro do Sul,Paraiso,São Pedro,,
Viseu,São Pedro do Sul,São Pedro do Sul,Pouves,São Pedro,,
Viseu,São Pedro do Sul,São Pedro do Sul,Ranhados,São Pedro,,
Viseu,São Pedro do Sul,São Pedro do Sul,São Pedro do Sul,São Pedro,,
Viseu,São Pedro do Sul,São Pedro do Sul,Travanca,São Pedro,,
Viseu,São Pedro do Sul,São Pedro do Sul,Vila Nova,São Pedro,,
Viseu,São Pedro do Sul,Serrazes,Beirós,São Salvador,,
Viseu,São Pedro do Sul,Serrazes,Covelas,São Salvador,,
Viseu,São Pedro do Sul,Serrazes,Ferreiros,São Salvador,,
Viseu,São Pedro do Sul,Serrazes,Freixo,São Salvador,,
Viseu,São Pedro do Sul,Serrazes,Gandara,São Salvador,,
Viseu,São Pedro do Sul,Serrazes,Outeiro do Concelho,São Salvador,,
Viseu,São Pedro do Sul,Serrazes,Penso,São Salvador,,
Viseu,São Pedro do Sul,Serrazes,Serrazes,São Salvador,,
Viseu,São Pedro do Sul,Serrazes,Vila Verde,São Salvador,,
Viseu,São Pedro do Sul,Sul,Adopisco,Santo Adrião,,
Viseu,São Pedro do Sul,Sul,Aldeia,Santo Adrião,,
Viseu,São Pedro do Sul,Sul,Amoreira,Santo Adrião,,
Viseu,São Pedro do Sul,Sul,Aveloso,Santo Adrião,,
Viseu,São Pedro do Sul,Sul,Ervilhal,Santo Adrião,,
Viseu,São Pedro do Sul,Sul,Fujaco,Santo Adrião,,
Viseu,São Pedro do Sul,Sul,Leirados,Santo Adrião,,
Viseu,São Pedro do Sul,Sul,Macieira,Santo Adrião,,
Viseu,São Pedro do Sul,Sul,Oliveira,Santo Adrião,,
Viseu,São Pedro do Sul,Sul,Outeiro,Santo Adrião,,
Viseu,São Pedro do Sul,Sul,Pesos,Santo Adrião,,
Viseu,São Pedro do Sul,Sul,Quintas Trás-da-Serra,Santo Adrião,,
Viseu,São Pedro do Sul,Sul,Sul,Santo Adrião,,
Viseu,São Pedro do Sul,Sul,Trigal,Santo Adrião,,
Viseu,São Pedro do Sul,Valadares,Boavista,Nossa Senhora da Expectação,,
Viseu,São Pedro do Sul,Valadares,Chão do Couto,Nossa Senhora da Expectação,,
Viseu,São Pedro do Sul,Valadares,Covelo,Nossa Senhora da Expectação,,
Viseu,São Pedro do Sul,Valadares,Granja,Nossa Senhora da Expectação,,
Viseu,São Pedro do Sul,Valadares,Paradela,Nossa Senhora da Expectação,,
Viseu,São Pedro do Sul,Valadares,Pedreira,Nossa Senhora da Expectação,,
Viseu,São Pedro do Sul,Valadares,Preguinho,Nossa Senhora da Expectação,,
Viseu,São Pedro do Sul,Valadares,Ribeira de Vilarinho,Nossa Senhora da Expectação,,
Viseu,São Pedro do Sul,Valadares,Valadares,Nossa Senhora da Expectação,,
Viseu,São Pedro do Sul,Valadares,Vilarinho,Nossa Senhora da Expectação,,
Viseu,São Pedro do Sul,Várzea / Várzea de Lafões,Ansiães,Nossa Senhora da Expectação,,
Viseu,São Pedro do Sul,Várzea / Várzea de Lafões,Canhões,Nossa Senhora da Expectação,,
Viseu,São Pedro do Sul,Várzea / Várzea de Lafões,Drizes,Nossa Senhora da Expectação,,
Viseu,São Pedro do Sul,Várzea / Várzea de Lafões,Lameira,Nossa Senhora da Expectação,,
Viseu,São Pedro do Sul,Várzea / Várzea de Lafões,Quintela,Nossa Senhora da Expectação,,
Viseu,São Pedro do Sul,Várzea / Várzea de Lafões,Santa Luzia,Nossa Senhora da Expectação,,
Viseu,São Pedro do Sul,Várzea / Várzea de Lafões,Substrada,Nossa Senhora da Expectação,,
Viseu,São Pedro do Sul,Várzea / Várzea de Lafões,Termas,Nossa Senhora da Expectação,,
Viseu,São Pedro do Sul,Vila Maior,Aldeia,Nossa Senhora da Purificação,,
Viseu,São Pedro do Sul,Vila Maior,Casalinho,Nossa Senhora da Purificação,,
Viseu,São Pedro do Sul,Vila Maior,Cobertinha,Nossa Senhora da Purificação,,
Viseu,São Pedro do Sul,Vila Maior,Goja,Nossa Senhora da Purificação,,
Viseu,São Pedro do Sul,Vila Maior,Igreja,Nossa Senhora da Purificação,,
Viseu,São Pedro do Sul,Vila Maior,Joazim,Nossa Senhora da Purificação,,
Viseu,São Pedro do Sul,Vila Maior,Nespereira,Nossa Senhora da Purificação,,
Viseu,São Pedro do Sul,Vila Maior,Peso,Nossa Senhora da Purificação,,
Viseu,São Pedro do Sul,Vila Maior,Regada,Nossa Senhora da Purificação,,
Viseu,São Pedro do Sul,Vila Maior,Ribeira de Amarante,Nossa Senhora da Purificação,,
Viseu,São Pedro do Sul,Vila Maior,Sendas,Nossa Senhora da Purificação,,
Viseu,São Pedro do Sul,Vila Maior,Vale Macieira,Nossa Senhora da Purificação,,
Viseu,Sátão,Águas Boas,Águas Boas,Divino Espírito Santo,,
Viseu,Sátão,Avelal,Avelal,São José,,
Viseu,Sátão,Decermilo,Decermilo,São Pedro,,
Viseu,Sátão,Ferreira de Aves,Aldeia Nova,Santo André,,
Viseu,Sátão,Ferreira de Aves,Carrasqueira,Santo André,,
Viseu,Sátão,Ferreira de Aves,Carvalhal,Santo André,,
Viseu,Sátão,Ferreira de Aves,Casfreires,Santo André,,
Viseu,Sátão,Ferreira de Aves,Castelo,Santo André,,
Viseu,Sátão,Ferreira de Aves,Corujeira,Santo André,,
Viseu,Sátão,Ferreira de Aves,Covelo,Santo André,,
Viseu,Sátão,Ferreira de Aves,Duas Igrejas,Santo André,,
Viseu,Sátão,Ferreira de Aves,Lamas,Santo André,,
Viseu,Sátão,Ferreira de Aves,Outeiro de Baixo,Santo André,,
Viseu,Sátão,Ferreira de Aves,Outeiro de Cima,Santo André,,
Viseu,Sátão,Ferreira de Aves,Pereira,Santo André,,
Viseu,Sátão,Ferreira de Aves,Quinta da Foz,Santo André,,
Viseu,Sátão,Ferreira de Aves,Quinta da Madalena,Santo André,,
Viseu,Sátão,Ferreira de Aves,Quintas de Santo António,Santo André,,
Viseu,Sátão,Ferreira de Aves,Soito,Santo André,,
Viseu,Sátão,Ferreira de Aves,Veiga,Santo André,,
Viseu,Sátão,Ferreira de Aves,Vila Boa,Santo André,,
Viseu,Sátão,Ferreira de Aves,Vila Chã,Santo André,,
Viseu,Sátão,Ferreira de Aves,Vila da Ribeira,Santo André,,
Viseu,Sátão,Forles,Forles,Santa Luzia,,
Viseu,Sátão,Ladário,Ladário,São Salvador,Extinta e anexada a São Miguel de Vila Boa,
Viseu,Sátão,Mioma,Afonsim,São Pedro,,
Viseu,Sátão,Mioma,Fontainhas,São Pedro,,
Viseu,Sátão,Mioma,Lages,São Pedro,,
Viseu,Sátão,Mioma,Meã,São Pedro,,
Viseu,Sátão,Mioma,Mioma,São Pedro,,
Viseu,Sátão,Mioma,Quinta do Monte,São Pedro,,
Viseu,Sátão,Mioma,Quinta do Porto,São Pedro,,
Viseu,Sátão,Mioma,Vacaria,São Pedro,,
Viseu,Sátão,Rio de Moinhos,Ameais,São Miguel Arcanjo,,
Viseu,Sátão,Rio de Moinhos,Bairro de São João,São Miguel Arcanjo,,
Viseu,Sátão,Rio de Moinhos,Casal de Cima,São Miguel Arcanjo,,
Viseu,Sátão,Rio de Moinhos,Casal do Fundo,São Miguel Arcanjo,,
Viseu,Sátão,Rio de Moinhos,Casal do Meio,São Miguel Arcanjo,,
Viseu,Sátão,Rio de Moinhos,Igreja,São Miguel Arcanjo,,
Viseu,Sátão,Rio de Moinhos,Lajedo,São Miguel Arcanjo,,
Viseu,Sátão,Rio de Moinhos,Pereiro,São Miguel Arcanjo,,
Viseu,Sátão,Rio de Moinhos,Quinta das Fontaínhas,São Miguel Arcanjo,,
Viseu,Sátão,Rio de Moinhos,Quinta do Vale de Maceiras,São Miguel Arcanjo,,
Viseu,Sátão,Rio de Moinhos,Santa Eufémia,São Miguel Arcanjo,,
Viseu,Sátão,Rio de Moinhos,Serviçaria,São Miguel Arcanjo,,
Viseu,Sátão,Romãs,Carvalhal,Nossa Senhora do Vale das Romãs / Nossa Senhora da Assunção,"O orago foi N. Sra. do Vale das Romãs, presentemente é N. Sra. da Assunção",
Viseu,Sátão,Romãs,Douro Calvo,Nossa Senhora do Vale das Romãs / Nossa Senhora da Assunção,"O orago foi N. Sra. do Vale das Romãs, presentemente é N. Sra. da Assunção",
Viseu,Sátão,Romãs,Quinta dos Matos,Nossa Senhora do Vale das Romãs / Nossa Senhora da Assunção,"O orago foi N. Sra. do Vale das Romãs, presentemente é N. Sra. da Assunção",
Viseu,Sátão,Romãs,Rãs,Nossa Senhora do Vale das Romãs / Nossa Senhora da Assunção,"O orago foi N. Sra. do Vale das Romãs, presentemente é N. Sra. da Assunção",
Viseu,Sátão,Romãs,Romãs,Nossa Senhora do Vale das Romãs / Nossa Senhora da Assunção,"O orago foi N. Sra. do Vale das Romãs, presentemente é N. Sra. da Assunção",
Viseu,Sátão,Romãs,Silva de Baixo,Nossa Senhora do Vale das Romãs / Nossa Senhora da Assunção,"O orago foi N. Sra. do Vale das Romãs, presentemente é N. Sra. da Assunção",
Viseu,Sátão,Romãs,Soito de Golfar,Nossa Senhora do Vale das Romãs / Nossa Senhora da Assunção,"O orago foi N. Sra. do Vale das Romãs, presentemente é N. Sra. da Assunção",
Viseu,Sátão,São Miguel de Vila Boa,Abrunhosa,São Miguel Arcanjo,,
Viseu,Sátão,São Miguel de Vila Boa,Forno Telheiro,São Miguel Arcanjo,,
Viseu,Sátão,São Miguel de Vila Boa,Ladário,São Miguel Arcanjo,,
Viseu,Sátão,São Miguel de Vila Boa,Portela,São Miguel Arcanjo,,
Viseu,Sátão,São Miguel de Vila Boa,Quinta da Regada,São Miguel Arcanjo,,
Viseu,Sátão,São Miguel de Vila Boa,Ranha,São Miguel Arcanjo,,
Viseu,Sátão,São Miguel de Vila Boa,Roçada,São Miguel Arcanjo,,
Viseu,Sátão,São Miguel de Vila Boa,Sequeiros,São Miguel Arcanjo,,
Viseu,Sátão,São Miguel de Vila Boa,Serraquim,São Miguel Arcanjo,,
Viseu,Sátão,São Miguel de Vila Boa,Travancela,São Miguel Arcanjo,,
Viseu,Sátão,São Miguel de Vila Boa,Travassinho,São Miguel Arcanjo,,
Viseu,Sátão,São Miguel de Vila Boa,Travasso,São Miguel Arcanjo,,
Viseu,Sátão,São Miguel de Vila Boa,Vila Boa,São Miguel Arcanjo,,
Viseu,Sátão,São Miguel de Vila Boa,Vila Boinha,São Miguel Arcanjo,,
Viseu,Sátão,Sátão / Vila de Igreja,Avelosa,Nossa Senhora da Graça / Nossa Senhora da Conceição,"O orago foi N. Sra. da Graça, presentemente é N. Sra. da Conceição",
Viseu,Sátão,Sátão / Vila de Igreja,Cigarral,Nossa Senhora da Graça / Nossa Senhora da Conceição,"O orago foi N. Sra. da Graça, presentemente é N. Sra. da Conceição",
Viseu,Sátão,Sátão / Vila de Igreja,Contige,Nossa Senhora da Graça / Nossa Senhora da Conceição,"O orago foi N. Sra. da Graça, presentemente é N. Sra. da Conceição",
Viseu,Sátão,Sátão / Vila de Igreja,Coucão,Nossa Senhora da Graça / Nossa Senhora da Conceição,"O orago foi N. Sra. da Graça, presentemente é N. Sra. da Conceição",
Viseu,Sátão,Sátão / Vila de Igreja,Cruz,Nossa Senhora da Graça / Nossa Senhora da Conceição,"O orago foi N. Sra. da Graça, presentemente é N. Sra. da Conceição",
Viseu,Sátão,Sátão / Vila de Igreja,Lameira,Nossa Senhora da Graça / Nossa Senhora da Conceição,"O orago foi N. Sra. da Graça, presentemente é N. Sra. da Conceição",
Viseu,Sátão,Sátão / Vila de Igreja,Muxós,Nossa Senhora da Graça / Nossa Senhora da Conceição,"O orago foi N. Sra. da Graça, presentemente é N. Sra. da Conceição",
Viseu,Sátão,Sátão / Vila de Igreja,Pedrosas,Nossa Senhora da Graça / Nossa Senhora da Conceição,"O orago foi N. Sra. da Graça, presentemente é N. Sra. da Conceição",
Viseu,Sátão,Sátão / Vila de Igreja,Pedrosinhas,Nossa Senhora da Graça / Nossa Senhora da Conceição,"O orago foi N. Sra. da Graça, presentemente é N. Sra. da Conceição",
Viseu,Sátão,Sátão / Vila de Igreja,Pereiro,Nossa Senhora da Graça / Nossa Senhora da Conceição,"O orago foi N. Sra. da Graça, presentemente é N. Sra. da Conceição",
Viseu,Sátão,Sátão / Vila de Igreja,Recta do Pereiro,Nossa Senhora da Graça / Nossa Senhora da Conceição,"O orago foi N. Sra. da Graça, presentemente é N. Sra. da Conceição",
Viseu,Sátão,Sátão / Vila de Igreja,Samorim,Nossa Senhora da Graça / Nossa Senhora da Conceição,"O orago foi N. Sra. da Graça, presentemente é N. Sra. da Conceição",
Viseu,Sátão,Sátão / Vila de Igreja,Sátão,Nossa Senhora da Graça / Nossa Senhora da Conceição,"O orago foi N. Sra. da Graça, presentemente é N. Sra. da Conceição",
Viseu,Sátão,Sátão / Vila de Igreja,Serrazela,Nossa Senhora da Graça / Nossa Senhora da Conceição,"O orago foi N. Sra. da Graça, presentemente é N. Sra. da Conceição",
Viseu,Sátão,Sátão / Vila de Igreja,Tojal,Nossa Senhora da Graça / Nossa Senhora da Conceição,"O orago foi N. Sra. da Graça, presentemente é N. Sra. da Conceição",
Viseu,Sátão,Sátão / Vila de Igreja,Vila Cova,Nossa Senhora da Graça / Nossa Senhora da Conceição,"O orago foi N. Sra. da Graça, presentemente é N. Sra. da Conceição",
Viseu,Sátão,Sátão / Vila de Igreja,Vila Rosa,Nossa Senhora da Graça / Nossa Senhora da Conceição,"O orago foi N. Sra. da Graça, presentemente é N. Sra. da Conceição",
Viseu,Sátão,Silvã de Baixo,Silvã de Baixo,São Jerónimo,Extinta e anexada a Silvâ de Cima,
Viseu,Sátão,Silvã de Cima,Casal,São Silvestre,,
Viseu,Sátão,Silvã de Cima,Quinta do Cornalvo,São Silvestre,,
Viseu,Sátão,Silvã de Cima,Torre,São Silvestre,,
Viseu,Sátão,Silvã de Cima,Vila,São Silvestre,,
Viseu,Sátão,Vila Longa,Vacaria,Nossa Senhora da Graça,,
Viseu,Sátão,Vila Longa,Vila Longa,Nossa Senhora da Graça,,
Viseu,Sernancelhe,Arnas,Arnas,Nossa Senhora da Conceição,,
Viseu,Sernancelhe,Arnas,Quinta de Paulo Lopes,Nossa Senhora da Conceição,,
Viseu,Sernancelhe,Arnas,Quinta dos Pisões,Nossa Senhora da Conceição,,
Viseu,Sernancelhe,Carregal,Carregal,Divino Espírito Santo,,
Viseu,Sernancelhe,Carregal,Forca,Divino Espírito Santo,,
Viseu,Sernancelhe,Carregal,Tabosa da Cunha,Divino Espírito Santo,,
Viseu,Sernancelhe,Chosendo,Chosendo,São Miguel,,
Viseu,Sernancelhe,Cunha,Cunha,São Facundo,,
Viseu,Sernancelhe,Cunha,Tabosa da Cunha,São Facundo,,
Viseu,Sernancelhe,Escurquela,Escurquela,São Domingos,,
Viseu,Sernancelhe,Faia,Faia,São Martinho,,
Viseu,Sernancelhe,Ferreirim,Ferreirim,Santo Estêvão,,
Viseu,Sernancelhe,Fonte Arcada,Fonte Arcada,Nossa Senhora da Assunção,,
Viseu,Sernancelhe,Freixinho,Freixinho,São Miguel,,
Viseu,Sernancelhe,Granjal,Granjal,Nossa Senhora das Candeias / Nossa Senhora das Neves,"O orago foi N. Sra. das Candeias, presentemente é N. Sra. das Neves",
Viseu,Sernancelhe,Lamosa,Lamosa,Nossa Senhora da Conceição,,
Viseu,Sernancelhe,Macieira,Macieira,Nossa senhora da Apresentação,,
Viseu,Sernancelhe,Penso,A-de-Barros,São Sebastião,,
Viseu,Sernancelhe,Penso,Penso,São Sebastião,,
Viseu,Sernancelhe,Quintela / Quintela da Lapa,Lapa,São João Baptista,,
Viseu,Sernancelhe,Quintela / Quintela da Lapa,Quintela,São João Baptista,,
Viseu,Sernancelhe,Sarzeda,Sarzeda,Santa Luzia,,
Viseu,Sernancelhe,Sarzeda,Seixo,Santa Luzia,,
Viseu,Sernancelhe,Seixo,Seixo,Santa Maria Madalena,Extinta e integrada em Sarzeda,
Viseu,Sernancelhe,Sernancelhe,Mosteiro,São João Baptista,,
Viseu,Sernancelhe,Sernancelhe,Ponte do Abade,São João Baptista,,
Viseu,Sernancelhe,Sernancelhe,Quinta da Fervença,São João Baptista,,
Viseu,Sernancelhe,Sernancelhe,Sernancelhe,São João Baptista,,
Viseu,Sernancelhe,Tabosa / Tabosa das Arnas / Cunha,Tabosa,São Facundo e Santo António,,
Viseu,Sernancelhe,Vila da Ponte,Cardia,Nossa Senhora do Ameal,,
Viseu,Sernancelhe,Vila da Ponte,Vila da Ponte,Nossa Senhora do Ameal,,
Viseu,Tabuaço,Adorigo,Adorigo,Nossa Senhora do Conduzende,,
Viseu,Tabuaço,Adorigo,S. Martinho,Nossa Senhora do Conduzende,,
Viseu,Tabuaço,Arcos,Arcos,São Silvestre,,
Viseu,Tabuaço,Barcos,Barcos,Nossa Senhora da Assunção,,
Viseu,Tabuaço,Barcos,Santo Aleixo,Nossa Senhora da Assunção,,
Viseu,Tabuaço,Chavães,Chavães,São Martinho de Tours,,
Viseu,Tabuaço,Desejosa,Balsa,Santo Antão,,
Viseu,Tabuaço,Desejosa,Desejosa,Santo Antão,,
Viseu,Tabuaço,Granja do Tedo,Granja do Tedo,São Faustino e Jovita,,
Viseu,Tabuaço,Granjinha,Granjinha,São Pedro das Águias / Santo Amaro,"O orago foi São Pedro das Águias, presentemente é Santo Amaro",
Viseu,Tabuaço,Longa / Longra,Longa,São Pelágio,,
Viseu,Tabuaço,Paradela,Paradela,Divino Espírito Santo,,
Viseu,Tabuaço,Pereiro,Pereiro,São Sebastião,,
Viseu,Tabuaço,Pinheiros,Carrazedo,Santa Eufémia,,
Viseu,Tabuaço,Pinheiros,Pinheiros,Santa Eufémia,,
Viseu,Tabuaço,Santa Leocádia,Santa Leocádia,Santo Bartolomeu,,
Viseu,Tabuaço,Sendim,Cabriz,Santa Maria,,
Viseu,Tabuaço,Sendim,Guedieiros,Santa Maria,,
Viseu,Tabuaço,Sendim,Sendim,Santa Maria,,
Viseu,Tabuaço,Tabuaço,Tabuaço,Nossa Senhora da Conceição,,
Viseu,Tabuaço,Távora,Távora,São João Baptista,,
Viseu,Tabuaço,Vale de Figueira,Vale de Figueira,Nossa Senhora da Apresentação,,
Viseu,Tabuaço,Valença do Douro,Valença do Douro,São Gonçalo de Amarante,,
Viseu,Tarouca,Dálvares,Boavista,Divino Espírito Santo,,
Viseu,Tarouca,Dálvares,Carvalhais,Divino Espírito Santo,,
Viseu,Tarouca,Dálvares,Castanheiro do Ouro,Divino Espírito Santo,,
Viseu,Tarouca,Dálvares,Dálvares,Divino Espírito Santo,,
Viseu,Tarouca,Dálvares,Veiga,Divino Espírito Santo,,
Viseu,Tarouca,Gouviães,Eira Queimada,Santa Maria Madalena,,
Viseu,Tarouca,Gouviães,Gouviães,Santa Maria Madalena,,
Viseu,Tarouca,Gouviães,Ponte de Ucanha,Santa Maria Madalena,,
Viseu,Tarouca,Granja Nova,Formilo,São Sebastião,,
Viseu,Tarouca,Granja Nova,Granja Nova,São Sebastião,,
Viseu,Tarouca,Mondim da Beira,Almodafa,Nossa Senhora do Rosário,,
Viseu,Tarouca,Mondim da Beira,Alvarinho,Nossa Senhora do Rosário,,
Viseu,Tarouca,Mondim da Beira,Mondim da Beira,Nossa Senhora do Rosário,,
Viseu,Tarouca,Mondim da Beira,Mondim de Cima,Nossa Senhora do Rosário,,
Viseu,Tarouca,Mondim da Beira,Outeiro,Nossa Senhora do Rosário,,
Viseu,Tarouca,Mondim da Beira,Ponte Nova,Nossa Senhora do Rosário,,
Viseu,Tarouca,Mondim da Beira,Valdevez,Nossa Senhora do Rosário,,
Viseu,Tarouca,Salzedas,Cortegada,Santíssimo Nome de Jesus,,
Viseu,Tarouca,Salzedas,Meixedo,Santíssimo Nome de Jesus,,
Viseu,Tarouca,Salzedas,Murganheira,Santíssimo Nome de Jesus,,
Viseu,Tarouca,Salzedas,Salzedas,Santíssimo Nome de Jesus,,
Viseu,Tarouca,Salzedas,Vila Pouca,Santíssimo Nome de Jesus,,
Viseu,Tarouca,São João de Tarouca,Couto,São Brás,,
Viseu,Tarouca,São João de Tarouca,Pinheiro,São Brás,,
Viseu,Tarouca,São João de Tarouca,São João de Tarouca,São Brás,,
Viseu,Tarouca,São João de Tarouca,Vila Chã do Monte,São Brás,,
Viseu,Tarouca,São João de Tarouca,Vilarinho,São Brás,,
Viseu,Tarouca,Tarouca,Arguedeira,São Pedro,,
Viseu,Tarouca,Tarouca,Castanheiro do Ouro,São Pedro,,
Viseu,Tarouca,Tarouca,Cravaz,São Pedro,,
Viseu,Tarouca,Tarouca,Esporões,São Pedro,,
Viseu,Tarouca,Tarouca,Gondomar,São Pedro,,
